"Time stamp","System power generated | (kW)"
"1548",-0.081608
"1549",-0.081608
"1550",-0.081608
"1551",-0.081608
"1552",-0.081608
"1553",-0.081608
"1554",-0.081608
"1555",-0.081608
"1556",-0.081608
"1557",-0.081608
"1558",-0.081608
"1559",-0.081608
"1560",-0.081608
"1561",-0.081608
"1562",-0.081608
"1563",-0.081608
"1564",-0.081608
"1565",-0.081608
"1566",-0.081608
"1567",-0.081608
"1568",17.2068
"1569",18.1693
"1570",33.2151
"1571",47.0777
"1572",55.8682
"1573",64.2817
"1574",61.66
"1575",58.7659
"1576",55.4773
"1577",52.0084
"1578",65.0075
"1579",78.2378
"1580",91.7241
"1581",105.401
"1582",105.28
"1583",105.375
"1584",105.408
"1585",105.359
"1586",86.8463
"1587",68.5634
"1588",50.4815
"1589",32.3073
"1590",27.0639
"1591",21.8132
"1592",16.5528
"1593",11.2813
"1594",18.1097
"1595",23.5061
"1596",27.2556
"1597",29.3788
"1598",18.7273
"1599",9.81427
"1600",2.78465
"1601",-0.081608
"1602",-0.081608
"1603",-0.081608
"1604",-0.081608
"1605",-0.081608
"1606",-0.081608
"1607",-0.081608
"1608",-0.081608
"1609",-0.081608
"1610",-0.081608
"1611",-0.081608
"1612",-0.081608
"1613",-0.081608
"1614",-0.081608
"1615",-0.081608
"1616",-0.081608
"1617",-0.081608
"1618",-0.081608
"1619",-0.081608
"1620",-0.081608
"1621",-0.081608
"1622",-0.081608
"1623",-0.081608
"1624",-0.081608
"1625",-0.081608
"1626",-0.081608
"1627",-0.081608
"1628",-0.081608
"1629",-0.081608
"1630",-0.081608
"1631",-0.081608
"1632",-0.081608
"1633",-0.081608
"1634",-0.081608
"1635",-0.081608
"1636",-0.081608
"1637",-0.081608
"1638",-0.081608
"1639",-0.081608
"1640",-0.081608
"1641",-0.081608
"1642",-0.081608
"1643",-0.081608
"1644",-0.081608
"1645",-0.081608
"1646",-0.081608
"1647",-0.081608
"1648",-0.081608
"1649",-0.081608
"1650",-0.081608
"1651",-0.081608
"1652",-0.081608
"1653",-0.081608
"1654",-0.081608
"1655",-0.081608
"1656",-0.081608
"1657",-0.081608
"1658",-0.081608
"1659",-0.081608
"1660",-0.081608
"1661",-0.081608
"1662",-0.081608
"1663",-0.081608
"1664",13.6614
"1665",18.8822
"1666",31.754
"1667",49.7514
"1668",67.1603
"1669",85.8123
"1670",102.846
"1671",119.809
"1672",135.286
"1673",150.767
"1674",163.36
"1675",174.916
"1676",185.137
"1677",193.986
"1678",199.48
"1679",203.594
"1680",206.237
"1681",207.408
"1682",203.033
"1683",197.341
"1684",190.359
"1685",182.217
"1686",168.99
"1687",155.061
"1688",140.576
"1689",125.726
"1690",101.909
"1691",79.5357
"1692",58.8525
"1693",40.7024
"1694",25.6723
"1695",13.3724
"1696",4.02123
"1697",-0.081608
"1698",-0.081608
"1699",-0.081608
"1700",-0.081608
"1701",-0.081608
"1702",-0.081608
"1703",-0.081608
"1704",-0.081608
"1705",-0.081608
"1706",-0.081608
"1707",-0.081608
"1708",-0.081608
"1709",-0.081608
"1710",-0.081608
"1711",-0.081608
"1712",-0.081608
"1713",-0.081608
"1714",-0.081608
"1715",-0.081608
"1716",-0.081608
"1717",-0.081608
"1718",-0.081608
"1719",-0.081608
"1720",-0.081608
"1721",-0.081608
"1722",-0.081608
"1723",-0.081608
"1724",-0.081608
"1725",-0.081608
"1726",-0.081608
"1727",-0.081608
"1728",-0.081608
"1729",-0.081608
"1730",-0.081608
"1731",-0.081608
"1732",-0.081608
"1733",-0.081608
"1734",-0.081608
"1735",-0.081608
"1736",-0.081608
"1737",-0.081608
"1738",-0.081608
"1739",-0.081608
"1740",-0.081608
"1741",-0.081608
"1742",-0.081608
"1743",-0.081608
"1744",-0.081608
"1745",-0.081608
"1746",-0.081608
"1747",-0.081608
"1748",-0.081608
"1749",-0.081608
"1750",-0.081608
"1751",-0.081608
"1752",-0.081608
"1753",-0.081608
"1754",-0.081608
"1755",-0.081608
"1756",-0.081608
"1757",-0.081608
"1758",-0.081608
"1759",-0.081608
"1760",12.327
"1761",13.3868
"1762",16.6933
"1763",16.2559
"1764",13.8385
"1765",11.1423
"1766",12.1547
"1767",13.1343
"1768",14.0904
"1769",15.0299
"1770",15.3008
"1771",15.5652
"1772",15.8264
"1773",16.0866
"1774",15.8076
"1775",15.5308
"1776",15.2566
"1777",14.9853
"1778",14.2093
"1779",13.4358
"1780",12.6643
"1781",11.8943
"1782",12.3138
"1783",12.7349
"1784",13.1569
"1785",13.5784
"1786",10.4316
"1787",7.276
"1788",4.11367
"1789",0.950336
"1790",-0.081608
"1791",-0.081608
"1792",-0.081608
"1793",-0.081608
"1794",-0.081608
"1795",-0.081608
"1796",-0.081608
"1797",-0.081608
"1798",-0.081608
"1799",-0.081608
"1800",-0.081608
"1801",-0.081608
"1802",-0.081608
"1803",-0.081608
"1804",-0.081608
"1805",-0.081608
"1806",-0.081608
"1807",-0.081608
"1808",-0.081608
"1809",-0.081608
"1810",-0.081608
"1811",-0.081608
"1812",-0.081608
"1813",-0.081608
"1814",-0.081608
"1815",-0.081608
"1816",-0.081608
"1817",-0.081608
"1818",-0.081608
"1819",-0.081608
"1820",-0.081608
"1821",-0.081608
"1822",-0.081608
"1823",-0.081608
"1824",-0.081608
"1825",-0.081608
"1826",-0.081608
"1827",-0.081608
"1828",-0.081608
"1829",-0.081608
"1830",-0.081608
"1831",-0.081608
"1832",-0.081608
"1833",-0.081608
"1834",-0.081608
"1835",-0.081608
"1836",-0.081608
"1837",-0.081608
"1838",-0.081608
"1839",-0.081608
"1840",-0.081608
"1841",-0.081608
"1842",-0.081608
"1843",-0.081608
"1844",-0.081608
"1845",-0.081608
"1846",-0.081608
"1847",-0.081608
"1848",-0.081608
"1849",-0.081608
"1850",-0.081608
"1851",-0.081608
"1852",-0.081608
"1853",-0.081608
"1854",-0.081608
"1855",-0.081608
"1856",22.1024
"1857",28.7935
"1858",47.7337
"1859",64.5202
"1860",75.4135
"1861",83.1608
"1862",93.9239
"1863",106.21
"1864",119.369
"1865",134.136
"1866",145.561
"1867",159.56
"1868",175.332
"1869",192.22
"1870",191.432
"1871",189.603
"1872",186.116
"1873",181.259
"1874",185.669
"1875",188.713
"1876",190.349
"1877",190.255
"1878",178.477
"1879",166.19
"1880",153
"1881",139.037
"1882",108.182
"1883",80.1746
"1884",55.5652
"1885",34.468
"1886",22.4
"1887",12.1513
"1888",3.90182
"1889",-0.081608
"1890",-0.081608
"1891",-0.081608
"1892",-0.081608
"1893",-0.081608
"1894",-0.081608
"1895",-0.081608
"1896",-0.081608
"1897",-0.081608
"1898",-0.081608
"1899",-0.081608
"1900",-0.081608
"1901",-0.081608
"1902",-0.081608
"1903",-0.081608
"1904",-0.081608
"1905",-0.081608
"1906",-0.081608
"1907",-0.081608
"1908",-0.081608
"1909",-0.081608
"1910",-0.081608
"1911",-0.081608
"1912",-0.081608
"1913",-0.081608
"1914",-0.081608
"1915",-0.081608
"1916",-0.081608
"1917",-0.081608
"1918",-0.081608
"1919",-0.081608
"1920",-0.081608
"1921",-0.081608
"1922",-0.081608
"1923",-0.081608
"1924",-0.081608
"1925",-0.081608
"1926",-0.081608
"1927",-0.081608
"1928",-0.081608
"1929",-0.081608
"1930",-0.081608
"1931",-0.081608
"1932",-0.081608
"1933",-0.081608
"1934",-0.081608
"1935",-0.081608
"1936",-0.081608
"1937",-0.081608
"1938",-0.081608
"1939",-0.081608
"1940",-0.081608
"1941",-0.081608
"1942",-0.081608
"1943",-0.081608
"1944",-0.081608
"1945",-0.081608
"1946",-0.081608
"1947",-0.081608
"1948",-0.081608
"1949",-0.081608
"1950",-0.081608
"1951",-0.081608
"1952",12.0307
"1953",17.8896
"1954",33.9455
"1955",52.0278
"1956",70.1468
"1957",89.2812
"1958",106.849
"1959",123.534
"1960",140.531
"1961",156.832
"1962",169.48
"1963",180.819
"1964",190.68
"1965",199.055
"1966",204.7
"1967",209.525
"1968",212.882
"1969",214.752
"1970",200.436
"1971",185.327
"1972",169.366
"1973",153.145
"1974",155.563
"1975",155.504
"1976",153.003
"1977",147.667
"1978",121.267
"1979",96.5805
"1980",73.703
"1981",53.3405
"1982",34.0388
"1983",17.9482
"1984",5.77342
"1985",-0.081608
"1986",-0.081608
"1987",-0.081608
"1988",-0.081608
"1989",-0.081608
"1990",-0.081608
"1991",-0.081608
"1992",-0.081608
"1993",-0.081608
"1994",-0.081608
"1995",-0.081608
"1996",-0.081608
"1997",-0.081608
"1998",-0.081608
"1999",-0.081608
"2000",-0.081608
"2001",-0.081608
"2002",-0.081608
"2003",-0.081608
"2004",-0.081608
"2005",-0.081608
"2006",-0.081608
"2007",-0.081608
"2008",-0.081608
"2009",-0.081608
"2010",-0.081608
"2011",-0.081608
"2012",-0.081608
"2013",-0.081608
"2014",-0.081608
"2015",-0.081608
"2016",-0.081608
"2017",-0.081608
"2018",-0.081608
"2019",-0.081608
"2020",-0.081608
"2021",-0.081608
"2022",-0.081608
"2023",-0.081608
"2024",-0.081608
"2025",-0.081608
"2026",-0.081608
"2027",-0.081608
"2028",-0.081608
"2029",-0.081608
"2030",-0.081608
"2031",-0.081608
"2032",-0.081608
"2033",-0.081608
"2034",-0.081608
"2035",-0.081608
"2036",-0.081608
"2037",-0.081608
"2038",-0.081608
"2039",-0.081608
"2040",-0.081608
"2041",-0.081608
"2042",-0.081608
"2043",-0.081608
"2044",-0.081608
"2045",-0.081608
"2046",-0.081608
"2047",-0.081608
"2048",14.5708
"2049",20.8049
"2050",36.7761
"2051",53.569
"2052",71.2151
"2053",90.6633
"2054",109.293
"2055",125.358
"2056",140.288
"2057",153.302
"2058",165.595
"2059",177.891
"2060",189.803
"2061",201.136
"2062",206.992
"2063",211.749
"2064",215.05
"2065",216.865
"2066",212.546
"2067",206.856
"2068",199.85
"2069",191.629
"2070",176.981
"2071",161.792
"2072",146.242
"2073",130.591
"2074",99.2262
"2075",70.7838
"2076",45.6659
"2077",24.5697
"2078",16.6966
"2079",9.49088
"2080",3.1742
"2081",-0.081608
"2082",-0.081608
"2083",-0.081608
"2084",-0.081608
"2085",-0.081608
"2086",-0.081608
"2087",-0.081608
"2088",-0.081608
"2089",-0.081608
"2090",-0.081608
"2091",-0.081608
"2092",-0.081608
"2093",-0.081608
"2094",-0.081608
"2095",-0.081608
"2096",-0.081608
"2097",-0.081608
"2098",-0.081608
"2099",-0.081608
"2100",-0.081608
"2101",-0.081608
"2102",-0.081608
"2103",-0.081608
"2104",-0.081608
"2105",-0.081608
"2106",-0.081608
"2107",-0.081608
"2108",-0.081608
"2109",-0.081608
"2110",-0.081608
"2111",-0.081608
"2112",-0.081608
"2113",-0.081608
"2114",-0.081608
"2115",-0.081608
"2116",-0.081608
"2117",-0.081608
"2118",-0.081608
"2119",-0.081608
"2120",-0.081608
"2121",-0.081608
"2122",-0.081608
"2123",-0.081608
"2124",-0.081608
"2125",-0.081608
"2126",-0.081608
"2127",-0.081608
"2128",-0.081608
"2129",-0.081608
"2130",-0.081608
"2131",-0.081608
"2132",-0.081608
"2133",-0.081608
"2134",-0.081608
"2135",-0.081608
"2136",-0.081608
"2137",-0.081608
"2138",-0.081608
"2139",-0.081608
"2140",-0.081608
"2141",-0.081608
"2142",-0.081608
"2143",-0.081608
"2144",12.9727
"2145",19.0362
"2146",37.0935
"2147",55.0924
"2148",73.3047
"2149",92.2577
"2150",109.446
"2151",125.682
"2152",142.2
"2153",158.022
"2154",170.636
"2155",182.087
"2156",192.245
"2157",201.073
"2158",206.32
"2159",210.206
"2160",212.621
"2161",213.59
"2162",210.049
"2163",205.186
"2164",199.036
"2165",191.685
"2166",177.939
"2167",163.788
"2168",149.121
"2169",134.144
"2170",113.472
"2171",93.5276
"2172",74.6921
"2173",56.5269
"2174",36.484
"2175",19.5754
"2176",6.55994
"2177",-0.081608
"2178",-0.081608
"2179",-0.081608
"2180",-0.081608
"2181",-0.081608
"2182",-0.081608
"2183",-0.081608
"2184",-0.081608
"2185",-0.081608
"2186",-0.081608
"2187",-0.081608
"2188",-0.081608
"2189",-0.081608
"2190",-0.081608
"2191",-0.081608
"2192",-0.081608
"2193",-0.081608
"2194",-0.081608
"2195",-0.081608
"2196",-0.081608
"2197",-0.081608
"2198",-0.081608
"2199",-0.081608
"2200",-0.081608
"2201",-0.081608
"2202",-0.081608
"2203",-0.081608
"2204",-0.081608
"2205",-0.081608
"2206",-0.081608
"2207",-0.081608
"2208",-0.081608
"2209",-0.081608
"2210",-0.081608
"2211",-0.081608
"2212",-0.081608
"2213",-0.081608
"2214",-0.081608
"2215",-0.081608
"2216",-0.081608
"2217",-0.081608
"2218",-0.081608
"2219",-0.081608
"2220",-0.081608
"2221",-0.081608
"2222",-0.081608
"2223",-0.081608
"2224",-0.081608
"2225",-0.081608
"2226",-0.081608
"2227",-0.081608
"2228",-0.081608
"2229",-0.081608
"2230",-0.081608
"2231",-0.081608
"2232",-0.081608
"2233",-0.081608
"2234",-0.081608
"2235",-0.081608
"2236",-0.081608
"2237",-0.081608
"2238",-0.081608
"2239",-0.081608
"2240",15.1396
"2241",21.1003
"2242",39.4048
"2243",56.5131
"2244",74.5194
"2245",93.891
"2246",111.153
"2247",127.588
"2248",144.307
"2249",160.337
"2250",173.232
"2251",185.1
"2252",195.692
"2253",204.96
"2254",210.842
"2255",215.297
"2256",218.27
"2257",219.763
"2258",215.624
"2259",210.117
"2260",203.311
"2261",195.291
"2262",182.896
"2263",169.733
"2264",155.868
"2265",141.463
"2266",119.516
"2267",98.4853
"2268",78.4038
"2269",59.8877
"2270",38.7921
"2271",20.9523
"2272",7.16581
"2273",-0.081608
"2274",-0.081608
"2275",-0.081608
"2276",-0.081608
"2277",-0.081608
"2278",-0.081608
"2279",-0.081608
"2280",-0.081608
"2281",-0.081608
"2282",-0.081608
"2283",-0.081608
"2284",-0.081608
"2285",-0.081608
"2286",-0.081608
"2287",-0.081608
"2288",-0.081608
"2289",-0.081608
"2290",-0.081608
"2291",-0.081608
"2292",-0.081608
"2293",-0.081608
"2294",-0.081608
"2295",-0.081608
"2296",-0.081608
"2297",-0.081608
"2298",-0.081608
"2299",-0.081608
"2300",-0.081608
"2301",-0.081608
"2302",-0.081608
"2303",-0.081608
"2304",-0.081608
"2305",-0.081608
"2306",-0.081608
"2307",-0.081608
"2308",-0.081608
"2309",-0.081608
"2310",-0.081608
"2311",-0.081608
"2312",-0.081608
"2313",-0.081608
"2314",-0.081608
"2315",-0.081608
"2316",-0.081608
"2317",-0.081608
"2318",-0.081608
"2319",-0.081608
"2320",-0.081608
"2321",-0.081608
"2322",-0.081608
"2323",-0.081608
"2324",-0.081608
"2325",-0.081608
"2326",-0.081608
"2327",-0.081608
"2328",-0.081608
"2329",-0.081608
"2330",-0.081608
"2331",-0.081608
"2332",-0.081608
"2333",-0.081608
"2334",-0.081608
"2335",-0.081608
"2336",14.2116
"2337",20.3878
"2338",43.4267
"2339",63.32
"2340",81.8894
"2341",99.4004
"2342",114.557
"2343",128.846
"2344",143.397
"2345",157.381
"2346",167.925
"2347",177.572
"2348",186.266
"2349",193.972
"2350",199.667
"2351",204.627
"2352",208.637
"2353",211.571
"2354",198.498
"2355",184.633
"2356",170.072
"2357",155.281
"2358",136.817
"2359",118.581
"2360",100.853
"2361",83.9098
"2362",66.4442
"2363",49.9169
"2364",34.1862
"2365",19.5483
"2366",13.6394
"2367",7.93
"2368",2.54793
"2369",-0.081608
"2370",-0.081608
"2371",-0.081608
"2372",-0.081608
"2373",-0.081608
"2374",-0.081608
"2375",-0.081608
"2376",-0.081608
"2377",-0.081608
"2378",-0.081608
"2379",-0.081608
"2380",-0.081608
"2381",-0.081608
"2382",-0.081608
"2383",-0.081608
"2384",-0.081608
"2385",-0.081608
"2386",-0.081608
"2387",-0.081608
"2388",-0.081608
"2389",-0.081608
"2390",-0.081608
"2391",-0.081608
"2392",-0.081608
"2393",-0.081608
"2394",-0.081608
"2395",-0.081608
"2396",-0.081608
"2397",-0.081608
"2398",-0.081608
"2399",-0.081608
"2400",-0.081608
"2401",-0.081608
"2402",-0.081608
"2403",-0.081608
"2404",-0.081608
"2405",-0.081608
"2406",-0.081608
"2407",-0.081608
"2408",-0.081608
"2409",-0.081608
"2410",-0.081608
"2411",-0.081608
"2412",-0.081608
"2413",-0.081608
"2414",-0.081608
"2415",-0.081608
"2416",-0.081608
"2417",-0.081608
"2418",-0.081608
"2419",-0.081608
"2420",-0.081608
"2421",-0.081608
"2422",-0.081608
"2423",-0.081608
"2424",-0.081608
"2425",-0.081608
"2426",-0.081608
"2427",-0.081608
"2428",-0.081608
"2429",-0.081608
"2430",-0.081608
"2431",-0.081608
"2432",16.9588
"2433",19.999
"2434",38.5288
"2435",49.6736
"2436",59.9842
"2437",70.3742
"2438",77.1166
"2439",84.0223
"2440",90.9806
"2441",97.9482
"2442",104.19
"2443",110.711
"2444",117.426
"2445",124.273
"2446",126.348
"2447",128.572
"2448",130.713
"2449",132.73
"2450",117.013
"2451",101.335
"2452",85.6777
"2453",70.1764
"2454",65.6292
"2455",60.9763
"2456",56.1949
"2457",51.3149
"2458",42.8625
"2459",34.3911
"2460",25.9091
"2461",17.431
"2462",12.1072
"2463",6.95778
"2464",1.99679
"2465",-0.081608
"2466",-0.081608
"2467",-0.081608
"2468",-0.081608
"2469",-0.081608
"2470",-0.081608
"2471",-0.081608
"2472",-0.081608
"2473",-0.081608
"2474",-0.081608
"2475",-0.081608
"2476",-0.081608
"2477",-0.081608
"2478",-0.081608
"2479",-0.081608
"2480",-0.081608
"2481",-0.081608
"2482",-0.081608
"2483",-0.081608
"2484",-0.081608
"2485",-0.081608
"2486",-0.081608
"2487",-0.081608
"2488",-0.081608
"2489",-0.081608
"2490",-0.081608
"2491",-0.081608
"2492",-0.081608
"2493",-0.081608
"2494",-0.081608
"2495",-0.081608
"2496",-0.081608
"2497",-0.081608
"2498",-0.081608
"2499",-0.081608
"2500",-0.081608
"2501",-0.081608
"2502",-0.081608
"2503",-0.081608
"2504",-0.081608
"2505",-0.081608
"2506",-0.081608
"2507",-0.081608
"2508",-0.081608
"2509",-0.081608
"2510",-0.081608
"2511",-0.081608
"2512",-0.081608
"2513",-0.081608
"2514",-0.081608
"2515",-0.081608
"2516",-0.081608
"2517",-0.081608
"2518",-0.081608
"2519",-0.081608
"2520",-0.081608
"2521",-0.081608
"2522",-0.081608
"2523",-0.081608
"2524",-0.081608
"2525",-0.081608
"2526",-0.081608
"2527",-0.081608
"2528",17.6577
"2529",24.8588
"2530",47.1212
"2531",64.5118
"2532",82.3653
"2533",100.825
"2534",115.663
"2535",131.992
"2536",148.785
"2537",165.723
"2538",176.955
"2539",186.378
"2540",193.834
"2541",199.467
"2542",204.071
"2543",207.537
"2544",209.796
"2545",210.842
"2546",202.915
"2547",193.97
"2548",184.137
"2549",173.662
"2550",156.464
"2551",139.362
"2552",122.482
"2553",106.365
"2554",100.099
"2555",92.1166
"2556",82.2171
"2557",70.2577
"2558",45.2882
"2559",24.6867
"2560",8.40196
"2561",-0.081608
"2562",-0.081608
"2563",-0.081608
"2564",-0.081608
"2565",-0.081608
"2566",-0.081608
"2567",-0.081608
"2568",-0.081608
"2569",-0.081608
"2570",-0.081608
"2571",-0.081608
"2572",-0.081608
"2573",-0.081608
"2574",-0.081608
"2575",-0.081608
"2576",-0.081608
"2577",-0.081608
"2578",-0.081608
"2579",-0.081608
"2580",-0.081608
"2581",-0.081608
"2582",-0.081608
"2583",-0.081608
"2584",-0.081608
"2585",-0.081608
"2586",-0.081608
"2587",-0.081608
"2588",-0.081608
"2589",-0.081608
"2590",-0.081608
"2591",-0.081608
"2592",-0.081608
"2593",-0.081608
"2594",-0.081608
"2595",-0.081608
"2596",-0.081608
"2597",-0.081608
"2598",-0.081608
"2599",-0.081608
"2600",-0.081608
"2601",-0.081608
"2602",-0.081608
"2603",-0.081608
"2604",-0.081608
"2605",-0.081608
"2606",-0.081608
"2607",-0.081608
"2608",-0.081608
"2609",-0.081608
"2610",-0.081608
"2611",-0.081608
"2612",-0.081608
"2613",-0.081608
"2614",-0.081608
"2615",-0.081608
"2616",-0.081608
"2617",-0.081608
"2618",-0.081608
"2619",-0.081608
"2620",-0.081608
"2621",-0.081608
"2622",-0.081608
"2623",6.35811
"2624",14.9409
"2625",16.3522
"2626",27.3207
"2627",32.1596
"2628",36.4839
"2629",40.6526
"2630",50.4354
"2631",60.0963
"2632",69.7439
"2633",79.3703
"2634",89.5381
"2635",100.157
"2636",111.065
"2637",122.2
"2638",125.233
"2639",128.534
"2640",131.852
"2641",135.054
"2642",112.18
"2643",89.2154
"2644",66.2178
"2645",43.3389
"2646",47.5682
"2647",51.6455
"2648",55.4915
"2649",59.0589
"2650",49.3955
"2651",39.7562
"2652",30.1642
"2653",20.6478
"2654",14.352
"2655",8.28871
"2656",2.46937
"2657",-0.081608
"2658",-0.081608
"2659",-0.081608
"2660",-0.081608
"2661",-0.081608
